"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 01:41:47 UTC 2024","Tue Jul 02 01:41:57 UTC 2024","9424","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"passed","Tue Jul 02 01:57:16 UTC 2024","Tue Jul 02 01:57:42 UTC 2024","26136","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Tue Jul 02 02:00:09 UTC 2024","Tue Jul 02 02:05:53 UTC 2024","344253","tests.integration","test_charm","","","","test_persist_data_through_primary_deletion","Test data persists through a primary deletion."
"passed","Tue Jul 02 01:51:24 UTC 2024","Tue Jul 02 01:53:28 UTC 2024","123847","tests.integration.new_relations","test_new_relations","","","","test_admin_role","Test that the admin role gives access to all the databases."
"passed","Tue Jul 02 02:10:11 UTC 2024","Tue Jul 02 02:11:51 UTC 2024","99368","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_main_cluster","Test that async replication fails over correctly."
"passed","Tue Jul 02 01:59:10 UTC 2024","Tue Jul 02 02:02:04 UTC 2024","174650","tests.integration.ha_tests","test_async_replication","","","","test_promote_standby","Test promoting the standby cluster."
"passed","Tue Jul 02 01:56:22 UTC 2024","Tue Jul 02 01:57:06 UTC 2024","43515","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"skipped","Tue Jul 02 01:52:27 UTC 2024","Tue Jul 02 01:52:27 UTC 2024","0","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v2","Test application deploy in dirty environment with garbage storage from another application."
"passed","Tue Jul 02 01:36:51 UTC 2024","Tue Jul 02 01:39:19 UTC 2024","148383","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"passed","Tue Jul 02 01:40:10 UTC 2024","Tue Jul 02 01:40:44 UTC 2024","33539","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
