"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 16 01:44:48 UTC 2024","Sun Jun 16 01:55:26 UTC 2024","638362","tests.integration.ha_tests","test_replication","","","","test_no_data_replicated_between_clusters","Check that writes in one cluster are not replicated to another cluster."
"passed","Sun Jun 16 02:04:11 UTC 2024","Sun Jun 16 02:04:45 UTC 2024","34379","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Sun Jun 16 01:46:38 UTC 2024","Sun Jun 16 01:46:38 UTC 2024","57","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"passed","Sun Jun 16 01:50:32 UTC 2024","Sun Jun 16 01:51:53 UTC 2024","81089","tests.integration","test_subordinates","","","","test_scale_down",""
"passed","Sun Jun 16 01:47:59 UTC 2024","Sun Jun 16 02:06:55 UTC 2024","1135814","tests.integration.ha_tests","test_restore_cluster","","","","test_cluster_restore","Recreates the cluster from storage volumes."
"passed","Sun Jun 16 01:29:25 UTC 2024","Sun Jun 16 01:47:59 UTC 2024","1113786","tests.integration.ha_tests","test_restore_cluster","","","","test_build_and_deploy","Build and deploy two PostgreSQL clusters."
"passed","Sun Jun 16 02:14:20 UTC 2024","Sun Jun 16 02:23:41 UTC 2024","560995","tests.integration.ha_tests","test_async_replication","","","","test_reestablish_relation","Test that the relation can be broken and re-established."
"passed","Sun Jun 16 01:59:36 UTC 2024","Sun Jun 16 02:00:36 UTC 2024","60058","tests.integration.new_relations","test_new_relations","","","","test_relation_with_no_database_name","Test that a relation with no database name doesn't block the charm."
"passed","Sun Jun 16 01:49:57 UTC 2024","Sun Jun 16 01:59:36 UTC 2024","578155","tests.integration.new_relations","test_new_relations","","","","test_relation_data_is_updated_correctly_when_scaling","Test that relation data, like connection data, is updated correctly when scaling."
"passed","Sun Jun 16 01:42:44 UTC 2024","Sun Jun 16 01:48:31 UTC 2024","346954","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_upgrade_from_stable","Test updating from stable channel."
"passed","Sun Jun 16 01:55:28 UTC 2024","Sun Jun 16 01:58:33 UTC 2024","185136","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[postgres]",""
"passed","Sun Jun 16 01:29:48 UTC 2024","Sun Jun 16 01:42:02 UTC 2024","734796","tests.integration.new_relations","test_new_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"broken","Sun Jun 16 02:23:42 UTC 2024","Sun Jun 16 02:23:46 UTC 2024","4500","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_main_cluster","Test that async replication fails over correctly."
"passed","Sun Jun 16 01:30:08 UTC 2024","Sun Jun 16 01:39:06 UTC 2024","538110","tests.integration.relations","test_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"passed","Sun Jun 16 02:02:57 UTC 2024","Sun Jun 16 02:03:51 UTC 2024","54178","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Sun Jun 16 01:29:49 UTC 2024","Sun Jun 16 01:42:14 UTC 2024","744989","tests.integration.ha_tests","test_replication","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Sun Jun 16 01:50:32 UTC 2024","Sun Jun 16 01:50:33 UTC 2024","1022","tests.integration","test_password_rotation","","","","test_db_connection_with_empty_password","Test that user can't connect with empty password."
"passed","Sun Jun 16 01:43:51 UTC 2024","Sun Jun 16 01:50:32 UTC 2024","400511","tests.integration","test_subordinates","","","","test_scale_up",""
"passed","Sun Jun 16 01:48:51 UTC 2024","Sun Jun 16 01:59:20 UTC 2024","628818","tests.integration.ha_tests","test_async_replication","","","","test_async_replication","Test async replication between two PostgreSQL clusters."
"skipped","Sun Jun 16 02:25:48 UTC 2024","Sun Jun 16 02:25:48 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"passed","Sun Jun 16 01:50:00 UTC 2024","Sun Jun 16 01:50:01 UTC 2024","1312","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"passed","Sun Jun 16 01:42:29 UTC 2024","Sun Jun 16 01:47:00 UTC 2024","270970","tests.integration.new_relations","test_new_relations","","","","test_read_only_endpoint_in_scaled_up_cluster","Test that there is read-only endpoint in a scaled up cluster."
"passed","Sun Jun 16 01:46:38 UTC 2024","Sun Jun 16 01:46:38 UTC 2024","3","tests.integration","test_charm","","","","test_database_is_up[1]",""
"passed","Sun Jun 16 01:41:07 UTC 2024","Sun Jun 16 01:42:48 UTC 2024","101111","tests.integration.relations","test_relations","","","","test_modern_endpoint_with_multiple_related_endpoints",""
"passed","Sun Jun 16 01:47:04 UTC 2024","Sun Jun 16 01:48:30 UTC 2024","85236","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"passed","Sun Jun 16 01:30:09 UTC 2024","Sun Jun 16 01:43:43 UTC 2024","813556","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Sun Jun 16 01:45:08 UTC 2024","Sun Jun 16 01:45:11 UTC 2024","3365","tests.integration.ha_tests","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Sun Jun 16 01:49:33 UTC 2024","Sun Jun 16 01:49:57 UTC 2024","24583","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Sun Jun 16 02:04:52 UTC 2024","Sun Jun 16 02:10:28 UTC 2024","336109","tests.integration","test_charm","","","","test_persist_data_through_primary_deletion","Test data persists through a primary deletion."
"passed","Sun Jun 16 01:46:38 UTC 2024","Sun Jun 16 01:46:38 UTC 2024","3","tests.integration","test_charm","","","","test_database_is_up[0]",""
"passed","Sun Jun 16 01:59:21 UTC 2024","Sun Jun 16 02:10:06 UTC 2024","644266","tests.integration.ha_tests","test_async_replication","","","","test_switchover","Test switching over to the second cluster."
"passed","Sun Jun 16 01:29:36 UTC 2024","Sun Jun 16 01:43:51 UTC 2024","855434","tests.integration","test_subordinates","","","","test_deploy",""
"passed","Sun Jun 16 01:58:34 UTC 2024","Sun Jun 16 02:00:46 UTC 2024","132630","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Sun Jun 16 01:48:00 UTC 2024","Sun Jun 16 01:51:06 UTC 2024","186607","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"skipped","Sun Jun 16 01:46:34 UTC 2024","Sun Jun 16 01:46:34 UTC 2024","0","tests.integration","test_tls","","","","test_restart_machine",""
"passed","Sun Jun 16 01:43:43 UTC 2024","Sun Jun 16 01:53:50 UTC 2024","607201","tests.integration.ha_tests","test_self_healing","","","","test_storage_re_use","Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    "
"passed","Sun Jun 16 02:00:36 UTC 2024","Sun Jun 16 02:02:37 UTC 2024","121158","tests.integration.new_relations","test_new_relations","","","","test_admin_role","Test that the admin role gives access to all the databases."
"passed","Sun Jun 16 01:50:33 UTC 2024","Sun Jun 16 01:50:43 UTC 2024","9442","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"passed","Sun Jun 16 01:46:41 UTC 2024","Sun Jun 16 01:46:42 UTC 2024","1031","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"passed","Sun Jun 16 02:05:05 UTC 2024","Sun Jun 16 02:05:38 UTC 2024","33054","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Sun Jun 16 01:44:39 UTC 2024","Sun Jun 16 02:01:32 UTC 2024","1012919","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v3","Test application deploy in dirty environment with garbage storage from another application."
"passed","Sun Jun 16 01:29:28 UTC 2024","Sun Jun 16 01:48:51 UTC 2024","1163352","tests.integration.ha_tests","test_async_replication","","","","test_deploy_async_replication_setup","Build and deploy two PostgreSQL cluster in two separate models to test async replication."
"passed","Sun Jun 16 01:47:04 UTC 2024","Sun Jun 16 01:47:04 UTC 2024","427","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Sun Jun 16 01:42:17 UTC 2024","Sun Jun 16 01:44:34 UTC 2024","136871","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"skipped","Sun Jun 16 02:23:47 UTC 2024","Sun Jun 16 02:23:47 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_scaling","Test that async replication works when scaling the clusters."
"passed","Sun Jun 16 01:46:39 UTC 2024","Sun Jun 16 01:46:41 UTC 2024","2041","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Sun Jun 16 02:02:48 UTC 2024","Sun Jun 16 02:04:35 UTC 2024","107438","tests.integration","test_db","","","","test_roles_blocking",""
"passed","Sun Jun 16 01:50:01 UTC 2024","Sun Jun 16 01:50:32 UTC 2024","31174","tests.integration","test_password_rotation","","","","test_empty_password","Test that the password can't be set to an empty string."
"passed","Sun Jun 16 01:46:38 UTC 2024","Sun Jun 16 01:46:39 UTC 2024","1036","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"broken","Sun Jun 16 01:29:27 UTC 2024","Sun Jun 16 01:46:34 UTC 2024","1027285","tests.integration","test_tls","","","","test_tls_enabled","Test that TLS is enabled when relating to the TLS Certificates Operator."
"passed","Sun Jun 16 01:46:38 UTC 2024","Sun Jun 16 01:46:38 UTC 2024","3","tests.integration","test_charm","","","","test_database_is_up[2]",""
"passed","Sun Jun 16 01:29:19 UTC 2024","Sun Jun 16 01:29:27 UTC 2024","7811","tests.integration","test_tls","","","","test_deploy_active","Build the charm and deploy it."
"passed","Sun Jun 16 01:46:42 UTC 2024","Sun Jun 16 01:48:16 UTC 2024","93302","tests.integration","test_charm","","","","test_postgresql_parameters_change","Test that's possible to change PostgreSQL parameters."
