"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","1351","test_password_from_secret_same_as_cli","tests.integration","Thu Sep 05 01:54:16 UTC 2024","passed","Thu Sep 05 01:54:18 UTC 2024","","test_password_rotation","",""
"","3","test_database_is_up[2]","tests.integration","Thu Sep 05 01:50:58 UTC 2024","passed","Thu Sep 05 01:50:58 UTC 2024","","test_charm","",""
"","3","test_database_is_up[1]","tests.integration","Thu Sep 05 01:50:58 UTC 2024","passed","Thu Sep 05 01:50:58 UTC 2024","","test_charm","",""
"Test async replication between two PostgreSQL clusters.","130","test_async_replication","tests.integration.ha_tests","Thu Sep 05 01:56:44 UTC 2024","broken","Thu Sep 05 01:56:44 UTC 2024","","test_async_replication","",""
"","0","test_restart_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Thu Sep 05 01:55:58 UTC 2024","skipped","Thu Sep 05 01:55:58 UTC 2024","","test_self_healing","",""
"Test that in general, there is no change when password validation fails.","9413","test_no_password_change_on_invalid_password","tests.integration","Thu Sep 05 01:54:51 UTC 2024","passed","Thu Sep 05 01:55:01 UTC 2024","","test_password_rotation","",""
"Recreates the cluster from storage volumes.","1074675","test_cluster_restore","tests.integration.ha_tests","Thu Sep 05 01:53:52 UTC 2024","passed","Thu Sep 05 02:11:47 UTC 2024","","test_restore_cluster","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2218855","test_landscape_scalable_bundle_db","tests.integration","Thu Sep 05 01:41:05 UTC 2024","passed","Thu Sep 05 02:18:04 UTC 2024","","test_db_admin","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Thu Sep 05 01:55:58 UTC 2024","skipped","Thu Sep 05 01:55:58 UTC 2024","","test_self_healing","",""
"Build the charm and deploy it.","553466","test_deploy_active","tests.integration","Thu Sep 05 01:40:52 UTC 2024","passed","Thu Sep 05 01:50:06 UTC 2024","","test_password_rotation","",""
"Test that there is no read-only endpoint in a standalone cluster.","27","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Thu Sep 05 01:49:01 UTC 2024","broken","Thu Sep 05 01:49:02 UTC 2024","","test_new_relations","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Thu Sep 05 01:55:58 UTC 2024","skipped","Thu Sep 05 01:55:58 UTC 2024","","test_self_healing","",""
"","102129","test_scale_down","tests.integration","Thu Sep 05 01:57:48 UTC 2024","passed","Thu Sep 05 01:59:30 UTC 2024","","test_subordinates","",""
"Test that check relation data.","373754","test_relations","tests.integration.new_relations","Thu Sep 05 01:40:14 UTC 2024","passed","Thu Sep 05 01:46:28 UTC 2024","","test_relations_coherence","",""
"Test superuser actions and the request for more permissions.","180","test_user_with_extra_roles","tests.integration.new_relations","Thu Sep 05 01:56:05 UTC 2024","broken","Thu Sep 05 01:56:05 UTC 2024","","test_new_relations","",""
"Test promoting the standby cluster.","0","test_promote_standby","tests.integration.ha_tests","Thu Sep 05 02:01:46 UTC 2024","skipped","Thu Sep 05 02:01:46 UTC 2024","","test_async_replication","",""
