"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","test_upgrade_from_edge","tests.integration.ha_tests","Fri Aug 16 01:47:20 UTC 2024","broken","Fri Aug 16 01:47:20 UTC 2024","","test_upgrade","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Fri Aug 16 02:11:59 UTC 2024","skipped","Fri Aug 16 02:11:59 UTC 2024","","test_backups","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Fri Aug 16 02:11:59 UTC 2024","skipped","Fri Aug 16 02:11:59 UTC 2024","","test_backups","",""
"","3","test_database_is_up[2]","tests.integration","Fri Aug 16 01:46:01 UTC 2024","passed","Fri Aug 16 01:46:01 UTC 2024","","test_charm","",""
"","55","test_exporter_is_up[0]","tests.integration","Fri Aug 16 01:46:01 UTC 2024","passed","Fri Aug 16 01:46:01 UTC 2024","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","582876","test_deploy_stable","tests.integration.ha_tests","Fri Aug 16 01:36:50 UTC 2024","passed","Fri Aug 16 01:46:33 UTC 2024","","test_upgrade_from_stable","",""
"Test data persists through a primary deletion.","288133","test_persist_data_through_primary_deletion","tests.integration","Fri Aug 16 02:07:00 UTC 2024","passed","Fri Aug 16 02:11:49 UTC 2024","","test_charm","",""
"","0","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Fri Aug 16 01:57:28 UTC 2024","skipped","Fri Aug 16 01:57:28 UTC 2024","","test_async_replication","",""
"Test that an application can connect to different clusters of the same database.","32674","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Fri Aug 16 01:52:43 UTC 2024","passed","Fri Aug 16 01:53:16 UTC 2024","","test_new_relations","",""
"Test switching over to the second cluster.","0","test_switchover","tests.integration.ha_tests","Fri Aug 16 01:57:28 UTC 2024","skipped","Fri Aug 16 01:57:28 UTC 2024","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","599869","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 16 01:37:10 UTC 2024","passed","Fri Aug 16 01:47:10 UTC 2024","","test_self_healing","",""
"Test that the relation can be broken and re-established.","0","test_reestablish_relation","tests.integration.ha_tests","Fri Aug 16 01:57:28 UTC 2024","skipped","Fri Aug 16 01:57:28 UTC 2024","","test_async_replication","",""
"Test that async replication fails back correctly.","0","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Fri Aug 16 01:57:28 UTC 2024","skipped","Fri Aug 16 01:57:28 UTC 2024","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","1362219","test_backup_aws","tests.integration","Fri Aug 16 01:36:57 UTC 2024","broken","Fri Aug 16 01:59:39 UTC 2024","","test_backups","",""
"Write to primary, read data from secondaries (check consistency).","1037","test_consistency","tests.integration.ha_tests","Fri Aug 16 01:52:50 UTC 2024","broken","Fri Aug 16 01:52:51 UTC 2024","","test_replication","",""
"Test basic functionality of database relation interface.","143","test_database_relation_with_charm_libraries","tests.integration.new_relations","Fri Aug 16 01:51:08 UTC 2024","broken","Fri Aug 16 01:51:09 UTC 2024","","test_new_relations","",""
"Test that the pre-upgrade-check action runs successfully.","3200","test_pre_upgrade_check","tests.integration.ha_tests","Fri Aug 16 01:47:17 UTC 2024","passed","Fri Aug 16 01:47:20 UTC 2024","","test_upgrade","",""
"Test that's possible to change PostgreSQL parameters.","135485","test_postgresql_parameters_change","tests.integration","Fri Aug 16 01:46:05 UTC 2024","passed","Fri Aug 16 01:48:20 UTC 2024","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","Fri Aug 16 01:52:23 UTC 2024","skipped","Fri Aug 16 01:52:23 UTC 2024","","test_upgrade","",""
"","0","test_freeze_db_process[postgres]","tests.integration.ha_tests","Fri Aug 16 01:52:16 UTC 2024","skipped","Fri Aug 16 01:52:16 UTC 2024","","test_self_healing","",""
"","4","test_database_is_up[0]","tests.integration","Fri Aug 16 01:46:01 UTC 2024","passed","Fri Aug 16 01:46:01 UTC 2024","","test_charm","",""
"Test that a relation with no database name doesn't block the charm.","0","test_relation_with_no_database_name","tests.integration.new_relations","Fri Aug 16 02:02:56 UTC 2024","skipped","Fri Aug 16 02:02:56 UTC 2024","","test_new_relations","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","544132","test_deploy","tests.integration","Fri Aug 16 01:36:57 UTC 2024","passed","Fri Aug 16 01:46:01 UTC 2024","","test_charm","",""
"Test superuser actions and the request for more permissions.","128","test_user_with_extra_roles","tests.integration.new_relations","Fri Aug 16 01:51:09 UTC 2024","broken","Fri Aug 16 01:51:09 UTC 2024","","test_new_relations","",""
"Build the charm and deploy it.","7946","test_deploy_active","tests.integration","Fri Aug 16 01:37:39 UTC 2024","passed","Fri Aug 16 01:37:47 UTC 2024","","test_tls","",""
"Remove unit with force while storage is alive.","172067","test_app_force_removal","tests.integration.ha_tests","Fri Aug 16 01:36:47 UTC 2024","passed","Fri Aug 16 01:39:39 UTC 2024","","test_smoke","",""
"Test password rotation action.","251696","test_password_rotation","tests.integration","Fri Aug 16 01:46:48 UTC 2024","passed","Fri Aug 16 01:50:59 UTC 2024","","test_password_rotation","",""
"Deploy both charms (application and database) to use in the tests.","430732","test_deploy_charms","tests.integration.new_relations","Fri Aug 16 01:37:10 UTC 2024","passed","Fri Aug 16 01:44:21 UTC 2024","","test_new_relations","",""
